"","Game_ID","Patch_Version","Date","Map","Match_Type","Ranking_Type","Server_Type","Solo_Queue","Season_ID","Region","Limited_MM","Player_Type","Name","User_ID","Champion","Role","Forfeited","Group","User_Leave_Type","Left_During_Round","AFK_Detection","League","Division","Division_Rating","Total_Time_Played","Account_Level","Champion_Level","Champion_Time_Played","Round","Kills","Deaths","Assists","Damage","Damage_Received","Protection","Protection_Received","Control","Control_Received","Energy_Used","Energy_Gained","Abilities_Used","Num_Energy_Used","Orb_Kills","First_Orb","MVP","Round_Length","Round_Won","Total_Score","Highest_Score","Health_Shards","Energy_Shards","Time_Alive","Premade","Queue_Time","Ping","Avatar","Title","Outfit Rarity","Outfit","Attachment Rarity","Attachment","Pose Rarity","Pose","Mount Rarity","Mount","Battlerite 1","Battlerite 2","Battlerite 3","Battlerite 4","Battlerite 5","Battlerites","Team_Comp","Team_Roles","Enemy_Comp","Enemy_Roles","City","Latitude","Longitude","Region Group","Region_Clean"
"1","B0E885FFA52143959FBD87C8B2DF7C87",67104,"2019-07-13","DRAGON GARDEN - DAY","QUICK3V3","UNRANKED","3V3",0,14,"US East",0,"PLAYER","Yungjrue","932017699368931328","ROOK","MELEE",FALSE,1,"NORMAL",-1,FALSE,"Platinum",2,95,"200-500",285,21,"50-100",1,0,1,0,482.9948,328.23553,40.5,52,109,42,175,200,44,4,0,0,FALSE,71,0,632.4948,0,0,0,70,0,181.30136,"20","Drop_74","The Zenith","Epic","OTHAGUR EXPERIMENT","Epic","MIGHTY DUMPLING","Rare","IT'S ALIVE!","Legendary","DEMONIC MOOSE","ROOK SMASH","ENDURANCE","FRENZY","MADNESS","GIANT","ROOK SMASH, ENDURANCE, FRENZY, MADNESS, GIANT","ROOK, JADE, IVA","MELEE RANGED RANGED","JADE, ROOK, RAIGON","MELEE MELEE RANGED","Sterling",39.0067,-77.4291,"USA","US East"
"2","B0E885FFA52143959FBD87C8B2DF7C87",67104,"2019-07-13","DRAGON GARDEN - DAY","QUICK3V3","UNRANKED","3V3",0,14,"US East",0,"PLAYER","Yungjrue","932017699368931328","ROOK","MELEE",FALSE,1,"NORMAL",-1,FALSE,"Platinum",2,95,"200-500",285,21,"50-100",2,0,1,0,290.20883,421.06512,91.5,98,98,65,150,156,36,6,0,1,FALSE,53,0,479.70883,0,0,1,46,0,181.30136,"20","Drop_74","The Zenith","Epic","OTHAGUR EXPERIMENT","Epic","MIGHTY DUMPLING","Rare","IT'S ALIVE!","Legendary","DEMONIC MOOSE","ROOK SMASH","ENDURANCE","FRENZY","MADNESS","GIANT","ROOK SMASH, ENDURANCE, FRENZY, MADNESS, GIANT","ROOK, JADE, IVA","MELEE RANGED RANGED","JADE, ROOK, RAIGON","MELEE MELEE RANGED","Sterling",39.0067,-77.4291,"USA","US East"
"3","B0E885FFA52143959FBD87C8B2DF7C87",67104,"2019-07-13","DRAGON GARDEN - DAY","QUICK3V3","UNRANKED","3V3",0,14,"US East",0,"PLAYER","Yungjrue","932017699368931328","ROOK","MELEE",FALSE,1,"NORMAL",-1,FALSE,"Platinum",2,95,"200-500",285,21,"50-100",3,0,1,0,272.78888,438.1001,143.175,148,74,79,150,152,41,7,0,0,FALSE,63,0,489.96388,0,2,2,52,0,181.30136,"20","Drop_74","The Zenith","Epic","OTHAGUR EXPERIMENT","Epic","MIGHTY DUMPLING","Rare","IT'S ALIVE!","Legendary","DEMONIC MOOSE","ROOK SMASH","ENDURANCE","FRENZY","MADNESS","GIANT","ROOK SMASH, ENDURANCE, FRENZY, MADNESS, GIANT","ROOK, JADE, IVA","MELEE RANGED RANGED","JADE, ROOK, RAIGON","MELEE MELEE RANGED","Sterling",39.0067,-77.4291,"USA","US East"
"4","B0E885FFA52143959FBD87C8B2DF7C87",67104,"2019-07-13","DRAGON GARDEN - DAY","QUICK3V3","UNRANKED","3V3",0,14,"US East",0,"PLAYER","iluguppy","928556350139678720","JADE","RANGED",FALSE,2,"NORMAL",-1,FALSE,"Platinum",3,17,"Over 500",381,23,"50-100",1,0,1,0,118,261.59753,25,49,39,61,50,71,57,6,0,0,FALSE,71,0,182,0,2,0,52,0,102.14955,"80","BattlePass_Season02_Premium_04","Lord of the Swarm","Epic","DEATH DEALER","Legendary","OBSIDIAN RAILGUNS","Rare","HARDLY A CHALLENGE","Rare","YOUNG FEATHERED STRIDER","HIT AND RUN","EVASIVE MEASURES","AMBUSH","DELIGHT","MAGIC BULLET","HIT AND RUN, EVASIVE MEASURES, AMBUSH, DELIGHT, MAGIC BULLET","JADE, ROOK, IVA","MELEE RANGED RANGED","JADE, ROOK, RAIGON","MELEE MELEE RANGED","Sterling",39.0067,-77.4291,"USA","US East"
"5","B0E885FFA52143959FBD87C8B2DF7C87",67104,"2019-07-13","DRAGON GARDEN - DAY","QUICK3V3","UNRANKED","3V3",0,14,"US East",0,"PLAYER","iluguppy","928556350139678720","JADE","RANGED",FALSE,2,"NORMAL",-1,FALSE,"Platinum",3,17,"Over 500",381,23,"50-100",2,0,1,0,158,244,10,25,18,34,50,83,52,5,1,1,FALSE,53,0,186,0,0,0,42,0,102.14955,"80","BattlePass_Season02_Premium_04","Lord of the Swarm","Epic","DEATH DEALER","Legendary","OBSIDIAN RAILGUNS","Rare","HARDLY A CHALLENGE","Rare","YOUNG FEATHERED STRIDER","HIT AND RUN","EVASIVE MEASURES","AMBUSH","DELIGHT","MAGIC BULLET","HIT AND RUN, EVASIVE MEASURES, AMBUSH, DELIGHT, MAGIC BULLET","JADE, ROOK, IVA","MELEE RANGED RANGED","JADE, ROOK, RAIGON","MELEE MELEE RANGED","Sterling",39.0067,-77.4291,"USA","US East"
"6","B0E885FFA52143959FBD87C8B2DF7C87",67104,"2019-07-13","DRAGON GARDEN - DAY","QUICK3V3","UNRANKED","3V3",0,14,"US East",0,"PLAYER","iluguppy","928556350139678720","JADE","RANGED",FALSE,2,"NORMAL",-1,FALSE,"Platinum",3,17,"Over 500",381,23,"50-100",3,0,1,0,32,222.79999,0,0,19,30,0,31,14,2,0,0,FALSE,63,0,51,0,0,0,16,0,102.14955,"80","BattlePass_Season02_Premium_04","Lord of the Swarm","Epic","DEATH DEALER","Legendary","OBSIDIAN RAILGUNS","Rare","HARDLY A CHALLENGE","Rare","YOUNG FEATHERED STRIDER","HIT AND RUN","EVASIVE MEASURES","AMBUSH","DELIGHT","MAGIC BULLET","HIT AND RUN, EVASIVE MEASURES, AMBUSH, DELIGHT, MAGIC BULLET","JADE, ROOK, IVA","MELEE RANGED RANGED","JADE, ROOK, RAIGON","MELEE MELEE RANGED","Sterling",39.0067,-77.4291,"USA","US East"
"7","B0E885FFA52143959FBD87C8B2DF7C87",67104,"2019-07-13","DRAGON GARDEN - DAY","QUICK3V3","UNRANKED","3V3",0,14,"US East",0,"PLAYER","Rak","4225","IVA","RANGED",FALSE,3,"NORMAL",-1,FALSE,"Platinum",4,31,"Over 500",350,20,"50-100",1,0,1,0,284,319.6,38,24,65,23,50,147,35,2,0,0,FALSE,71,0,387,0,2,2,42,0,161.42072,"20","Season3_Diamond","The Ice Weaver","Legendary","SUPREME CRAFTER","Epic","HYPNO-GUN","Rare","PREPARATIONS","Epic","THUNDER SERPENT","OIL BLASTER","GUNGE","ROCKET BOOSTERS","HYPERSPEED","BLAST SHIELD","OIL BLASTER, GUNGE, ROCKET BOOSTERS, HYPERSPEED, BLAST SHIELD","IVA, ROOK, JADE","MELEE RANGED RANGED","JADE, ROOK, RAIGON","MELEE MELEE RANGED","Sterling",39.0067,-77.4291,"USA","US East"
"8","B0E885FFA52143959FBD87C8B2DF7C87",67104,"2019-07-13","DRAGON GARDEN - DAY","QUICK3V3","UNRANKED","3V3",0,14,"US East",0,"PLAYER","Rak","4225","IVA","RANGED",FALSE,3,"NORMAL",-1,FALSE,"Platinum",4,31,"Over 500",350,20,"50-100",2,0,1,0,316,271,0,36,56,25,75,125,39,2,1,1,FALSE,53,0,372,0,2,0,52,0,161.42072,"20","Season3_Diamond","The Ice Weaver","Legendary","SUPREME CRAFTER","Epic","HYPNO-GUN","Rare","PREPARATIONS","Epic","THUNDER SERPENT","OIL BLASTER","GUNGE","ROCKET BOOSTERS","HYPERSPEED","BLAST SHIELD","OIL BLASTER, GUNGE, ROCKET BOOSTERS, HYPERSPEED, BLAST SHIELD","IVA, ROOK, JADE","MELEE RANGED RANGED","JADE, ROOK, RAIGON","MELEE MELEE RANGED","Sterling",39.0067,-77.4291,"USA","US East"
"9","B0E885FFA52143959FBD87C8B2DF7C87",67104,"2019-07-13","DRAGON GARDEN - DAY","QUICK3V3","UNRANKED","3V3",0,14,"US East",0,"PLAYER","Rak","4225","IVA","RANGED",FALSE,3,"NORMAL",-1,FALSE,"Platinum",4,31,"Over 500",350,20,"50-100",3,0,1,0,362,301.1665,38,24,95,59,100,148,46,4,0,0,FALSE,63,0,495,0,2,0,62,0,161.42072,"20","Season3_Diamond","The Ice Weaver","Legendary","SUPREME CRAFTER","Epic","HYPNO-GUN","Rare","PREPARATIONS","Epic","THUNDER SERPENT","OIL BLASTER","GUNGE","ROCKET BOOSTERS","HYPERSPEED","BLAST SHIELD","OIL BLASTER, GUNGE, ROCKET BOOSTERS, HYPERSPEED, BLAST SHIELD","IVA, ROOK, JADE","MELEE RANGED RANGED","JADE, ROOK, RAIGON","MELEE MELEE RANGED","Sterling",39.0067,-77.4291,"USA","US East"
"10","B0E885FFA52143959FBD87C8B2DF7C87",67104,"2019-07-13","DRAGON GARDEN - DAY","QUICK3V3","UNRANKED","3V3",0,14,"US East",0,"PLAYER","DarkSheepo","930614092564176896","JADE","RANGED",FALSE,4,"NORMAL",-1,FALSE,"Diamond",5,39,"Over 500",305,20,"200-500",1,1,0,0,520,220.52737,151,123,59,48,200,240,104,5,1,1,TRUE,71,1,730,1,0,0,-84,0,107.21625,"40","Lunar_07","The Forest Mender","Epic","DEATH DEALER","Epic","FROSTY ARSENAL","Rare","REVOLVERS READY","Legendary","RAZER SERPENT","SHADOW SHOT","EVASIVE MEASURES","AMBUSH","FAREWELL PRESENT","DELIGHT","SHADOW SHOT, EVASIVE MEASURES, AMBUSH, FAREWELL PRESENT, DELIGHT","JADE, ROOK, RAIGON","MELEE MELEE RANGED","ROOK, JADE, IVA","MELEE RANGED RANGED","Sterling",39.0067,-77.4291,"USA","US East"
